election,state,county,precinct,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,Auditor General,Tim DeFoor,REP,Total,582,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,Auditor General,Reece Smith,LIB,Total,20,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,Auditor General,Eric K Anton,ASP,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,Auditor General,Bob Goodrich,CST,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,State Treasurer,Erin McClelland,DEM,Total,477,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,State Treasurer,Stacy Garrity,REP,Total,583,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,State Treasurer,Nickolas Ciesielski,LIB,Total,15,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,State Treasurer,Troy Bowman,CST,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,State Treasurer,Chris Foster,FWD,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,534,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,577,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 4th District- 0122,Representative in the General Assembly in the 132nd Legi,Mike Schlossberg,DEM,Total,753,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Presidential Electors,Harris and Walz,DEM,Total,1126,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Presidential Electors,Trump and Vance,REP,Total,719,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Presidential Electors,Oliver and ter Maat,LIB,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Presidential Electors,Stein and Ware,GRN,Total,28,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,United States Senator,Robert P Casey Jr,DEM,Total,1100,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,United States Senator,Dave McCormick,REP,Total,715,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,United States Senator,John C Thomas,LIB,Total,24,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,United States Senator,Leila Hazou,GRN,Total,37,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,United States Senator,Marty Selker,CST,Total,1,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Attorney General,Eugene DePasquale,DEM,Total,1014,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Attorney General,Dave Sunday,REP,Total,780,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Attorney General,Robert Cowburn,LIB,Total,19,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Attorney General,Richard L Weiss,GRN,Total,31,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Attorney General,Justin L Magill,CST,Total,0,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Attorney General,Eric L Settle,FWD,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Auditor General,Malcolm Kenyatta,DEM,Total,1007,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Auditor General,Tim DeFoor,REP,Total,767,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Auditor General,Reece Smith,LIB,Total,45,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Auditor General,Eric K Anton,ASP,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Auditor General,Bob Goodrich,CST,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,State Treasurer,Erin McClelland,DEM,Total,1019,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,State Treasurer,Stacy Garrity,REP,Total,755,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,State Treasurer,Nickolas Ciesielski,LIB,Total,23,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,State Treasurer,Troy Bowman,CST,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,State Treasurer,Chris Foster,FWD,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,1123,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,741,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 5th District- 0123,Representative in the General Assembly in the 132nd Legi,Mike Schlossberg,DEM,Total,1430,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Presidential Electors,Harris and Walz,DEM,Total,1010,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Presidential Electors,Trump and Vance,REP,Total,733,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Presidential Electors,Oliver and ter Maat,LIB,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Presidential Electors,Stein and Ware,GRN,Total,20,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,United States Senator,Robert P Casey Jr,DEM,Total,1027,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,United States Senator,Dave McCormick,REP,Total,707,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,United States Senator,John C Thomas,LIB,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,United States Senator,Leila Hazou,GRN,Total,19,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,United States Senator,Marty Selker,CST,Total,1,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Attorney General,Eugene DePasquale,DEM,Total,962,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Attorney General,Dave Sunday,REP,Total,741,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Attorney General,Robert Cowburn,LIB,Total,15,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Attorney General,Richard L Weiss,GRN,Total,22,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Attorney General,Justin L Magill,CST,Total,2,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Attorney General,Eric L Settle,FWD,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Auditor General,Malcolm Kenyatta,DEM,Total,942,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Auditor General,Tim DeFoor,REP,Total,745,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Auditor General,Reece Smith,LIB,Total,36,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Auditor General,Eric K Anton,ASP,Total,2,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Auditor General,Bob Goodrich,CST,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,State Treasurer,Erin McClelland,DEM,Total,943,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,State Treasurer,Stacy Garrity,REP,Total,755,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,State Treasurer,Nickolas Ciesielski,LIB,Total,19,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,State Treasurer,Troy Bowman,CST,Total,2,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,State Treasurer,Chris Foster,FWD,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,1054,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,706,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 6th District- 0124,Representative in the General Assembly in the 132nd Legi,Mike Schlossberg,DEM,Total,1315,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Presidential Electors,Harris and Walz,DEM,Total,455,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Presidential Electors,Trump and Vance,REP,Total,473,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Presidential Electors,Oliver and ter Maat,LIB,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Presidential Electors,Stein and Ware,GRN,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,United States Senator,Robert P Casey Jr,DEM,Total,459,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,United States Senator,Dave McCormick,REP,Total,460,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,United States Senator,John C Thomas,LIB,Total,11,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,United States Senator,Leila Hazou,GRN,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,United States Senator,Marty Selker,CST,Total,1,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Attorney General,Eugene DePasquale,DEM,Total,433,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Attorney General,Dave Sunday,REP,Total,463,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Attorney General,Robert Cowburn,LIB,Total,18,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Attorney General,Richard L Weiss,GRN,Total,12,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Attorney General,Justin L Magill,CST,Total,5,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Attorney General,Eric L Settle,FWD,Total,2,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Auditor General,Malcolm Kenyatta,DEM,Total,424,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Auditor General,Tim DeFoor,REP,Total,472,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Auditor General,Reece Smith,LIB,Total,19,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Auditor General,Eric K Anton,ASP,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,Auditor General,Bob Goodrich,CST,Total,5,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,State Treasurer,Erin McClelland,DEM,Total,432,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,State Treasurer,Stacy Garrity,REP,Total,472,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,South Whitehall 7th District- 0125,State Treasurer,Nickolas Ciesielski,LIB,Total,13,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
